machine_id,timestamp,temperature,vibration,load_percent,fault_flag
M001,2023-01-01 00:00:00,76.78814858755753,1.4544789195816508,61.955222094342815,0
M001,2023-01-01 01:00:00,71.76935199099725,0.8128017420412491,90.87037965646789,0
M001,2023-01-01 02:00:00,64.46344363899658,0.48173102472621654,54.19591070815641,0
M001,2023-01-01 03:00:00,78.40823117283128,1.6767656723559958,62.390162705791425,0
M001,2023-01-01 04:00:00,69.64454737277296,1.7308744913810843,67.9451751152273,0
M001,2023-01-01 05:00:00,66.47505708826355,1.2091274200710207,64.95669256721945,0
M001,2023-01-01 06:00:00,64.97334142309347,1.2086893350304375,42.312380746103564,0
M001,2023-01-01 07:00:00,63.52146208973311,1.1235360791035731,49.402693832219626,0
M001,2023-01-01 08:00:00,76.04909035743505,1.5178607104682564,43.10887140108668,0
M001,2023-01-01 09:00:00,74.42658010186817,1.697118579014255,51.23742592518279,0
M001,2023-01-01 10:00:00,66.75863346905872,0.3401004852172831,57.93850715448235,0
M001,2023-01-01 11:00:00,71.22514214362758,1.4621497505975187,76.42133880970172,0
M001,2023-01-01 12:00:00,79.5317741263041,0.6048351478040984,44.03774763197394,0
M001,2023-01-01 13:00:00,74.09754024881155,0.730483780951053,89.67539389514467,0
M001,2023-01-01 14:00:00,74.48525689493648,0.41505741179464245,88.37663010111461,0
M001,2023-01-01 15:00:00,67.16796690297575,1.4761543041440892,87.10672396221995,0
M001,2023-01-01 16:00:00,72.75145434304473,0.7765897396245367,40.78732870053931,0
M001,2023-01-01 17:00:00,69.47179272275058,1.4220288527227416,52.333362469871794,0
M001,2023-01-01 18:00:00,76.14459762040899,0.531304214693341,69.89446945269698,0
M001,2023-01-01 19:00:00,70.01607391509904,1.7133122772638532,45.84972046676745,0
M001,2023-01-01 20:00:00,62.72464947228294,1.4638308051594793,84.45870101451749,0
M001,2023-01-01 21:00:00,67.77994460401308,1.2385039764821755,82.80510247118897,0
M001,2023-01-01 22:00:00,70.18720789239516,0.587125506651299,43.19177224747038,0
M001,2023-01-01 23:00:00,66.96365161822273,0.881762983506453,68.45782050555411,0
M001,2023-01-02 00:00:00,68.01475923663462,0.5205229235727555,48.88351598381371,0
M001,2023-01-02 01:00:00,80.12721833692669,1.774198841929731,77.37263019574124,0
M001,2023-01-02 02:00:00,73.41396513554574,1.9661476610978559,60.46438187524444,0
M001,2023-01-02 03:00:00,81.09927518716054,1.9589181884789701,60.11195810103703,1
M001,2023-01-02 04:00:00,62.16018750812516,1.9251794343395952,46.80131796054884,0
M001,2023-01-02 05:00:00,64.59878800547104,1.2918949685799235,47.383808062613944,0
M001,2023-01-02 06:00:00,74.38841070050623,0.4192606829869805,57.62216641077899,0
M001,2023-01-02 07:00:00,64.75515347390952,1.0915152184866044,94.80917752366237,0
M001,2023-01-02 08:00:00,76.9158756662568,0.8059736362272608,74.59891846905055,0
M001,2023-01-02 09:00:00,65.75267752818806,1.0662200483249944,41.974801627105776,0
M001,2023-01-02 10:00:00,78.5608258669547,1.9959831854802284,70.82850634981676,0
M001,2023-01-02 11:00:00,62.521138228830374,1.804120587306976,56.091130251611574,0
M001,2023-01-02 12:00:00,75.0797682046293,0.8659090271991517,51.436054779627256,0
M001,2023-01-02 13:00:00,59.765294270896916,0.64711238568439,73.76773685067626,0
M001,2023-01-02 14:00:00,68.03080242726912,1.7760266470137747,71.44686136066936,0
M001,2023-01-02 15:00:00,58.498626324493344,1.000159251327413,52.712309729481355,0
M001,2023-01-02 16:00:00,70.19676574712022,1.2990752675826438,78.38538262269677,0
M001,2023-01-02 17:00:00,58.89046901386651,0.6521016600233409,90.08978602880322,0
M001,2023-01-02 18:00:00,74.83725272494405,1.1941247285331853,59.91969054136698,0
M001,2023-01-02 19:00:00,68.34568372800955,0.4955936088218777,40.13612553118726,0
M001,2023-01-02 20:00:00,74.77817462963034,0.16506952825401944,93.5058974184511,0
M001,2023-01-02 21:00:00,71.60684794024415,0.5386126563291082,90.56665353803484,0
M001,2023-01-02 22:00:00,61.255670495729646,2.381714602762474,57.224709860234356,0
M001,2023-01-02 23:00:00,78.88110568530044,1.6333816547354458,55.57848331026667,0
M001,2023-01-03 00:00:00,72.30735150209362,0.5115757287650986,68.33726161949836,0
M001,2023-01-03 01:00:00,68.94329465396211,0.6943409118472595,82.59609938202138,0
M001,2023-01-03 02:00:00,78.15834024086097,0.8092720504491002,77.93675877142614,0
M001,2023-01-03 03:00:00,58.70378319012711,0.862986185235144,65.70947936480773,0
M001,2023-01-03 04:00:00,75.7684274267557,1.0882168866244557,71.43234039774926,0
M001,2023-01-03 05:00:00,80.00269439562096,1.6339350496511615,85.13084995218145,0
M001,2023-01-03 06:00:00,65.30881258696192,0.4531488865460267,44.24879786696208,0
M001,2023-01-03 07:00:00,74.3235998818334,1.0414772794692122,85.38989648971503,0
M001,2023-01-03 08:00:00,65.78499080935704,1.064136345677726,90.17166876331166,0
M001,2023-01-03 09:00:00,59.426225982627955,1.5886112428308887,52.10525507683087,0
M001,2023-01-03 10:00:00,69.19313728320702,1.3164764929287187,55.8818568392112,0
M001,2023-01-03 11:00:00,63.544547625309335,1.1392462573576592,54.52897997928776,0
M001,2023-01-03 12:00:00,72.38189388551399,0.9728691392512935,41.750988823475424,0
M001,2023-01-03 13:00:00,76.30706412924646,1.704026259677557,48.29499858229504,1
M001,2023-01-03 14:00:00,79.84065560044087,1.1647794135338918,81.15970507281637,0
M001,2023-01-03 15:00:00,66.96787494291189,0.9327227987080652,60.80043264750263,0
M001,2023-01-03 16:00:00,66.04377114512032,1.5814422566248796,89.69432852056919,0
M001,2023-01-03 17:00:00,73.52542350429972,0.7474045112777894,43.56993919098501,0
M001,2023-01-03 18:00:00,70.70636101986945,1.2569824787456014,40.21311742325107,0
M001,2023-01-03 19:00:00,64.60982357261483,2.0241831465895506,61.47506292532586,0
M001,2023-01-03 20:00:00,64.95295499360235,1.615801030945417,76.57957528639331,0
M001,2023-01-03 21:00:00,61.46727791468743,1.435341548901295,66.06000885177002,0
M001,2023-01-03 22:00:00,66.79027178839304,1.1058063929767197,91.01541370311382,0
M001,2023-01-03 23:00:00,63.82479050133261,1.8254586350205502,40.100937202443674,0
M001,2023-01-04 00:00:00,66.45142427691674,1.3040319354687409,60.780108568259834,0
M001,2023-01-04 01:00:00,74.61713119809589,0.745242954681997,79.95436245733902,0
M001,2023-01-04 02:00:00,74.11639584639725,0.784700490786429,54.070000970953906,0
M001,2023-01-04 03:00:00,67.74837221908571,1.5779449158263534,56.39821371374392,0
M001,2023-01-04 04:00:00,67.50876003983502,1.763735674490589,79.38375786355695,0
M001,2023-01-04 05:00:00,69.78318747381363,1.9203085564518625,75.30634942601901,0
M001,2023-01-04 06:00:00,74.50938583086085,1.3881192303711976,88.45117262437329,0
M001,2023-01-04 07:00:00,71.14394419815085,1.0215072506842295,45.79421885338992,0
M001,2023-01-04 08:00:00,68.66288842341343,0.20096049775123526,40.862340495401604,0
M001,2023-01-04 09:00:00,65.86330880540058,0.961440437600797,46.13975015399488,0
M001,2023-01-04 10:00:00,73.31154234426303,1.6546464455318999,82.83146649050582,0
M001,2023-01-04 11:00:00,61.219723045276545,1.3630997814133272,40.54673845136065,0
M001,2023-01-04 12:00:00,76.70041675867245,0.9416484317642301,56.38320085418128,0
M001,2023-01-04 13:00:00,63.63327777805932,1.0504832526511612,80.75579363207869,0
M001,2023-01-04 14:00:00,71.96683078301412,0.8577339476486421,87.21508106046355,0
M001,2023-01-04 15:00:00,69.97482061781614,1.9757978151869762,93.22096882963311,0
M001,2023-01-04 16:00:00,74.8023685478997,2.1777885957550946,93.65770837740416,0
M001,2023-01-04 17:00:00,72.47400984553222,1.5990129923313592,80.07611494639004,0
M001,2023-01-04 18:00:00,68.74838638458407,1.0722021511351643,48.8913870688812,0
M001,2023-01-04 19:00:00,64.43388371982951,1.9645564937552997,74.26962548662635,0
M001,2023-01-04 20:00:00,69.8575487789304,1.3880266973603188,78.11456331804794,0
M001,2023-01-04 21:00:00,73.63268681377905,0.920378423927843,81.08532086750336,0
M001,2023-01-04 22:00:00,73.47845025401554,1.7028042249725308,90.62014455421223,0
M001,2023-01-04 23:00:00,61.2747630704078,1.0847782975116278,85.23021815814715,0
M001,2023-01-05 00:00:00,64.55764116949311,1.2724527532902257,58.10928916575829,0
M001,2023-01-05 01:00:00,73.90823858694989,1.9704531540631145,47.87218147482044,0
M001,2023-01-05 02:00:00,76.7879581663175,1.3047444027871753,57.76771223535998,0
M001,2023-01-05 03:00:00,64.1119714265172,0.9824752766235977,45.147496549722206,0
M001,2023-01-05 04:00:00,74.03571730855624,1.6230683056134172,42.33055560798628,0
M001,2023-01-05 05:00:00,69.865089775859,2.029040216050743,51.43447749019699,0
M001,2023-01-05 06:00:00,81.22567985322829,0.9100855656602441,93.67049993162269,0
M001,2023-01-05 07:00:00,71.3094893651556,0.3019291514156493,94.7832908058902,0
M001,2023-01-05 08:00:00,77.01105682391237,0.8966212585890623,56.875539678225735,0
M001,2023-01-05 09:00:00,71.61466135362564,1.5064412080853986,53.56556901514,0
M001,2023-01-05 10:00:00,71.83598460675849,1.2606779749063561,87.76178123665471,0
M001,2023-01-05 11:00:00,61.110971790316945,1.175684456715973,76.09247356690616,0
